,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
999,   0.0836,  34.0687,2502,    25.44,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.2226897801
1000,   0.0825,  34.0687,2752,    25.55,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.2227471612
1001,   0.0823,  34.0688,3002,    25.46,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.222837835
1002,   0.0823,  34.0687,3252,    25.49,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.2227575923
1003,   0.0826,  34.0684,3501,    25.50,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.2225012177
1004,   0.0827,  34.0683,3622,    25.54,137.992666667,41.5025, 2010/10/23,2010.0,10.0,23.0,37.0, 10-07, R/V Keifu Maru,27.2224157594
1005,  18.0606,  33.4285,0,     0.00,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,23.9490156949
1006,  18.0710,  33.4320,11,     0.00,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,23.9491263102
1007,  17.6878,  33.7574,26,     0.00,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,24.2875050395
1008,   4.9833,  34.0624,51,     8.30,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,26.8086136338
1009,   3.4684,  34.0701,76,    13.28,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,26.9728860538
1010,   2.7325,  34.0726,102,    13.54,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.0417417619
1011,   2.4167,  34.0733,127,    12.63,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.0689465259
1012,   2.1611,  34.0736,151,    12.78,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.0898410551
1013,   1.7795,  34.0763,202,    13.57,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1212975432
1014,   1.4503,  34.0718,252,    15.48,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1414980232
1015,   1.2033,  34.0699,302,    17.49,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1569127315
1016,   0.8949,  34.0721,402,    20.31,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1787010866
1017,   0.7194,  34.0661,502,    22.55,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1847421143
1018,   0.5877,  34.0745,603,    23.29,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.1993379603
1019,   0.4915,  34.0740,704,    23.96,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2045428004
1020,   0.4126,  34.0733,805,    24.44,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2084875276
1021,   0.3501,  34.0723,905,    24.68,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2111962541
1022,   0.2969,  34.0714,1004,    24.81,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2134215182
1023,   0.2225,  34.0700,1205,    25.00,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2163563607
1024,   0.1746,  34.0691,1403,    25.16,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.218207454
1025,   0.1431,  34.0690,1604,    25.20,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2198024706
1026,   0.1224,  34.0686,1803,    25.31,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2205751773
1027,   0.1082,  34.0686,2001,    25.35,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2213220546
1028,   0.0944,  34.0686,2254,    25.34,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2220453014
1029,   0.0944,  34.0686,2254,    25.39,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2220453014
1030,   0.0831,  34.0687,2505,    25.45,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2227158644
1031,   0.0831,  34.0687,2505,    25.53,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2227158644
1032,   0.0826,  34.0687,2753,    25.48,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2227419454
1033,   0.0825,  34.0686,3003,    25.51,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2226669186
1034,   0.0826,  34.0685,3254,    25.55,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2225814603
1035,   0.0826,  34.0683,3503,    25.54,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2224209751
1036,   0.0827,  34.0682,3603,    25.54,138.0245,41.1865, 2010/10/24,2010.0,10.0,24.0,38.0, 10-07, R/V Keifu Maru,27.2223355168
1037,  17.7025,  33.5917,0,     0.00,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,24.1588117665
1038,  17.6983,  33.5984,12,     0.00,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,24.1648820362
1039,  17.5893,  33.7767,27,     0.00,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,24.3257502015
1040,   5.1958,  34.0605,52,    11.56,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,26.7827678035
1041,   3.4597,  34.0538,77,    14.27,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,26.9608039967
1042,   2.4172,  34.0378,102,    12.83,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.040674817
1043,   2.0095,  34.0490,125,    12.75,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.0821107647
1044,   1.7627,  34.0560,152,    12.85,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1063618091
1045,   1.5199,  34.0661,202,    14.45,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1320362481
1046,   1.1999,  34.0687,252,    17.42,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1561815514
1047,   1.0218,  34.0709,302,    18.91,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1696495898
1048,   0.7766,  34.0727,402,    21.01,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1865350799
1049,   0.6334,  34.0739,502,    22.46,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.1961518033
1050,   0.5342,  34.0739,602,    23.50,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2019898273
1051,   0.4434,  34.0732,702,    24.27,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2066584175
1052,   0.3684,  34.0723,802,    24.51,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2101738715
1053,   0.3107,  34.0714,902,    24.70,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2126607736
1054,   0.2793,  34.0708,1002,    24.73,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2139069732
1055,   0.2043,  34.0695,1202,    24.86,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2169365928
1056,   0.1640,  34.0688,1402,    25.01,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2185320182
1057,   0.1386,  34.0685,1601,    25.14,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2196395793
1058,   0.1186,  34.0684,1802,    25.21,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2206148484
1059,   0.1052,  34.0685,2002,    25.27,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.221399264
1060,   0.0932,  34.0685,2252,    25.37,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2220278324
1061,   0.0839,  34.0684,2502,    25.33,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2224334015
1062,   0.0827,  34.0685,2752,    25.32,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2225762444
1063,   0.0827,  34.0685,2752,    25.35,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2225762444
1064,   0.0829,  34.0683,3002,    25.43,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2224053274
1065,   0.0829,  34.0683,3002,    25.43,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2224053274
1066,   0.0824,  34.0683,3252,    25.38,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2224314063
1067,   0.0827,  34.0680,3501,    25.48,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2221750318
1068,   0.0827,  34.0681,3582,    25.39,138.021833333,40.8368333333, 2010/10/24,2010.0,10.0,24.0,39.0, 10-07, R/V Keifu Maru,27.2222552743
1069,  17.6588,  33.5121,0,     0.06,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,24.1091811871
1070,  17.3770,  33.5224,13,     0.06,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,24.1842102012
1071,  17.2755,  33.4994,27,     0.03,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,24.1908659176
1072,   6.3852,  33.9521,53,     0.64,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,26.551959441
1073,   2.5381,  34.0177,78,    13.95,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.0146550134
1074,   1.9593,  34.0578,106,    15.65,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.0929812968
1075,   1.7447,  34.0604,127,    16.81,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1112015643
1076,   1.5310,  34.0596,154,    14.40,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1260605659
1077,   1.1958,  34.0650,206,    19.03,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1534995969
1078,   1.0006,  34.0684,254,    19.67,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1690171131
1079,   0.8748,  34.0714,304,    20.70,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1794035281
1080,   0.6998,  34.0735,406,    22.32,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1918513138
1081,   0.5835,  34.0744,504,    23.34,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.1995051574
1082,   0.4804,  34.0736,605,    24.05,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.204861203
1083,   0.3985,  34.0728,704,    24.46,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2088832742
1084,   0.3360,  34.0718,804,    24.79,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2115801351
1085,   0.3360,  34.0718,804,    24.77,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2115801351
1086,   0.2834,  34.0709,904,    24.84,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2137623697
1087,   0.2504,  34.0703,1004,    24.92,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2150841054
1088,   0.1911,  34.0693,1204,    25.05,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2174850622
1089,   0.1563,  34.0689,1406,    25.19,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2190218677
1090,   0.1331,  34.0686,1607,    25.33,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2200106031
1091,   0.1147,  34.0685,1805,    25.37,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2209002773
1092,   0.1028,  34.0685,2003,    25.41,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2215251323
1093,   0.1028,  34.0685,2003,    25.44,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2215251323
1094,   0.0910,  34.0685,2252,    25.52,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2221428603
1095,   0.0860,  34.0685,2503,    25.64,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2224040458
1096,   0.0856,  34.0685,2754,    25.61,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2224249262
1097,   0.0860,  34.0682,3043,    25.59,137.675833333,40.4963333333, 2010/10/24,2010.0,10.0,24.0,40.0, 10-07, R/V Keifu Maru,27.2221633214
1098,  19.5320,  32.8372,0,     0.00,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,23.1374948488
1099,  19.4281,  32.8417,12,     0.00,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,23.1672952039
1100,  18.8948,  32.8949,27,     1.73,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,23.3414765924
1101,  13.9311,  34.2456,51,    10.48,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,25.5008190272
1102,  10.8281,  34.2322,76,     8.57,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,26.0877012953
1103,   7.2808,  34.1074,102,     9.24,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,26.5532021952
1104,   5.5953,  34.0885,126,    12.51,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,26.7575826803
1105,   3.9056,  34.0762,152,    14.99,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,26.934860126
1106,   2.1957,  34.0562,202,    13.29,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.0732443503
1107,   1.6099,  34.0671,252,    17.14,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.1263897233
1108,   1.2584,  34.0695,302,    19.82,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.1528846173
1109,   0.8625,  34.0710,402,    23.34,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.1798534135
1110,   0.6382,  34.0714,503,    24.29,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.1938643029
1111,   0.5280,  34.0722,602,    24.29,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2009886301
1112,   0.4334,  34.0718,702,    24.62,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2061057896
1113,   0.3508,  34.0711,802,    24.73,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.210195327
1114,   0.3055,  34.0708,902,    24.80,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2124666933
1115,   0.2633,  34.0701,1002,    24.96,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2142207283
1116,   0.2030,  34.0695,1202,    24.84,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2170065109
1117,   0.1644,  34.0689,1402,    25.08,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2185909338
1118,   0.1644,  34.0689,1402,    25.09,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2185909338
1119,   0.1393,  34.0688,1602,    25.26,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2198432139
1120,   0.1393,  34.0688,1602,    25.24,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2198432139
1121,   0.1210,  34.0685,1802,    25.28,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2205687027
1122,   0.1077,  34.0685,2002,    25.24,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2212680691
1123,   0.0952,  34.0684,2252,    25.33,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2218429666
1124,   0.0870,  34.0682,2501,    25.44,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.222111112
1125,   0.0862,  34.0680,2715,    25.51,138.1785,40.0183333333, 2010/10/24,2010.0,10.0,24.0,41.0, 10-07, R/V Keifu Maru,27.2219923977
1126,  18.6631,  32.7308,0,     0.07,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,23.2754366189
1127,  18.5406,  32.7780,13,     0.00,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,23.3411825156
1128,  18.5028,  32.8888,27,     1.09,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,23.4339550134
1129,  13.0609,  34.2852,51,     8.65,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,25.7080892644
1130,   8.5459,  34.1515,76,     8.37,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,26.4023857045
1131,   6.2374,  34.0955,102,    11.67,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,26.6833493468
1132,   4.5050,  34.0657,127,    13.85,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,26.8640973704
1133,   3.1859,  34.0710,152,    17.08,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.0000549836
1134,   1.8762,  34.0651,202,    15.43,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.1051207047
1135,   1.3929,  34.0693,253,    18.76,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.1435073755
1136,   1.1223,  34.0687,302,    19.49,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.1613340576
1137,   0.8114,  34.0716,403,    22.27,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.1835106524
1138,   0.6174,  34.0727,502,    23.73,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.196141312
1139,   0.5051,  34.0729,603,    24.29,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2028765966
1140,   0.4215,  34.0724,703,    24.57,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2072622076
1141,   0.3441,  34.0712,803,    24.97,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2106487249
1142,   0.2966,  34.0705,902,    25.13,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2127164492
1143,   0.2539,  34.0698,1003,    25.03,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2144926432
1144,   0.2539,  34.0698,1003,    25.21,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2144926432
1145,   0.1965,  34.0688,1202,    25.21,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2167943144
1146,   0.1965,  34.0688,1202,    25.29,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2167943144
1147,   0.1613,  34.0684,1403,    25.46,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2183548737
1148,   0.1372,  34.0681,1602,    25.55,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2193927373
1149,   0.1176,  34.0680,1803,    25.62,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.220346556
1150,   0.1071,  34.0678,2003,    25.62,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2207379195
1151,   0.0950,  34.0678,2251,    25.68,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2213719997
1152,   0.0881,  34.0677,2502,    25.65,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2216524622
1153,   0.0876,  34.0676,2661,    25.61,137.764333333,40.0121666667, 2010/10/24,2010.0,10.0,24.0,42.0, 10-07, R/V Keifu Maru,27.2215983341
1154,  19.0547,  32.7865,0,     0.00,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,23.2199538282
1155,  19.0902,  32.8018,11,     0.00,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,23.2225636426
1156,  18.9740,  33.2950,26,     4.06,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,23.6227540854
1157,  14.2807,  34.2386,52,    10.18,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,25.422371013
1158,   9.9485,  34.1627,76,     8.18,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,26.1857599544
1159,   6.9430,  34.0904,101,    10.37,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,26.5863854246
1160,   4.6526,  34.0780,128,    14.27,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,26.8577637136
1161,   3.0478,  34.0655,155,    16.38,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,27.0082697806
1162,   1.9914,  34.0687,206,    19.06,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,27.0991977109
1163,   1.3209,  34.0697,257,    21.96,137.248666667,39.7746666667, 2010/10/25,2010.0,10.0,25.0,43.0, 10-07, R/V Keifu Maru,27.148790149
